 nlayers, height, LOG10C01, LOG10C02, LOG10T01, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  2, 33.17, -2.053268e+00, -2.210142e+00,  7.346356e-01,  5.709183e+03,  2.629547e+03,  1.307325e+03,  6.997665e+02,  3.812209e+02,  2.105498e+02,  1.173942e+02,  6.631415e+01,  3.759433e+01,  2.137656e+01,  1.204843e+01,  6.676822e+00,  3.676198e+00,  2.003277e+00,  1.075076e+00,  5.711170e-01,  2.982015e-01,  1.529199e-01
  2, 42.07, -2.419681e-01, -1.596522e+00,  1.349027e+00,  2.391728e+03,  2.167788e+03,  1.673127e+03,  1.307058e+03,  1.018938e+03,  7.911737e+02,  6.125309e+02,  4.760889e+02,  3.725439e+02,  2.941006e+02,  2.316170e+02,  1.791362e+02,  1.348660e+02,  9.763224e+01,  6.741785e+01,  4.438441e+01,  2.768643e+01,  1.633737e+01
  2, 36.67,  2.825137e-01, -3.081543e+00,  1.132682e+00,  1.999279e+03,  2.108941e+03,  1.658418e+03,  1.318535e+03,  1.047529e+03,  8.294895e+02,  6.541679e+02,  5.162820e+02,  4.098488e+02,  3.306318e+02,  2.709250e+02,  2.233116e+02,  1.828231e+02,  1.459486e+02,  1.121347e+02,  8.248982e+01,  5.764969e+01,  3.812283e+01
  2, 42.91,  3.810922e-01, -3.671402e-01,  1.949467e+00,  9.482392e+02,  1.121408e+03,  8.924186e+02,  7.182059e+02,  5.789359e+02,  4.664285e+02,  3.750197e+02,  3.009898e+02,  2.401301e+02,  1.902574e+02,  1.487878e+02,  1.143306e+02,  8.662954e+01,  6.450615e+01,  4.706503e+01,  3.369073e+01,  2.355252e+01,  1.605975e+01
  2, 41.74, -2.673196e+00,  1.380284e-01,  1.950447e+00,  1.456965e+03,  4.206428e+02,  1.199253e+02,  4.078470e+01,  1.879151e+01,  1.199557e+01,  8.914428e+00,  6.944837e+00,  5.469464e+00,  4.317935e+00,  3.388408e+00,  2.629319e+00,  2.023758e+00,  1.539874e+00,  1.155294e+00,  8.558431e-01,  6.236251e-01,  4.466944e-01
  2, 44.25, -3.096921e+00, -9.891780e-01,  7.291570e-01,  2.632097e+03,  2.042465e+03,  1.478636e+03,  1.084377e+03,  7.905367e+02,  5.717392e+02,  4.096327e+02,  2.912693e+02,  2.044608e+02,  1.416681e+02,  9.610903e+01,  6.347045e+01,  4.109693e+01,  2.600941e+01,  1.603951e+01,  9.677235e+00,  5.682464e+00,  3.246447e+00
  2, 48.42, -5.655270e-01, -1.016888e+00,  1.838182e+00,  2.033247e+03,  1.741849e+03,  1.324041e+03,  1.019107e+03,  7.820182e+02,  5.968085e+02,  4.521640e+02,  3.403212e+02,  2.531445e+02,  1.859184e+02,  1.337693e+02,  9.375147e+01,  6.438793e+01,  4.327245e+01,  2.846274e+01,  1.843037e+01,  1.169408e+01,  7.243452e+00
  2, 45.12, -8.513743e-01, -1.536348e+00,  1.285683e+00,  3.278287e+03,  2.608832e+03,  1.949707e+03,  1.500220e+03,  1.160091e+03,  8.881518e+02,  6.651073e+02,  4.850767e+02,  3.421889e+02,  2.334187e+02,  1.527635e+02,  9.539676e+01,  5.741235e+01,  3.327983e+01,  1.856533e+01,  1.005048e+01,  5.263471e+00,  2.673056e+00
  2, 33.73, -3.379534e+00, -6.463645e-01,  8.949680e-01,  3.715239e+03,  3.028503e+03,  2.254684e+03,  1.699877e+03,  1.275805e+03,  9.509751e+02,  7.028276e+02,  5.156113e+02,  3.735367e+02,  2.670857e+02,  1.870092e+02,  1.274934e+02,  8.516119e+01,  5.555305e+01,  3.528158e+01,  2.189318e+01,  1.320659e+01,  7.741466e+00
  2, 32.93, -3.746480e+00, -2.212059e+00,  1.012045e+00,  3.210398e+03,  1.617388e+03,  8.573680e+02,  4.813028e+02,  2.730519e+02,  1.561627e+02,  8.976711e+01,  5.206744e+01,  3.021523e+01,  1.753912e+01,  1.007072e+01,  5.675972e+00,  3.172652e+00,  1.752330e+00,  9.519121e-01,  5.111941e-01,  2.695222e-01,  1.394134e-01
  2, 45.26,  2.493387e-01, -1.307308e+00,  9.642606e-01,  9.083530e+02,  1.022860e+03,  8.035779e+02,  6.384548e+02,  5.101856e+02,  4.138988e+02,  3.446614e+02,  2.955437e+02,  2.576917e+02,  2.248842e+02,  1.930460e+02,  1.609585e+02,  1.298468e+02,  1.006351e+02,  7.448268e+01,  5.255285e+01,  3.510610e+01,  2.213545e+01
  2, 38.87, -3.292067e+00, -3.577324e+00,  1.662095e+00,  5.042258e+02,  1.233204e+02,  4.480199e+01,  1.984796e+01,  9.306212e+00,  4.544111e+00,  2.283334e+00,  1.181598e+00,  6.211271e-01,  3.308116e-01,  1.759879e-01,  9.260176e-02,  4.871047e-02,  2.549736e-02,  1.319809e-02,  6.794670e-03,  3.451076e-03,  1.731503e-03
  2, 38.44, -2.182228e+00, -2.398771e+00,  1.865091e+00,  4.100811e+03,  2.038754e+03,  1.077160e+03,  6.035771e+02,  3.397119e+02,  1.909681e+02,  1.068986e+02,  5.993671e+01,  3.343202e+01,  1.858637e+01,  1.019546e+01,  5.480748e+00,  2.923645e+00,  1.543462e+00,  8.028781e-01,  4.140384e-01,  2.101957e-01,  1.049967e-01
  2, 41.15, -1.364479e+00, -1.680705e+00,  1.829867e+00,  5.313812e+03,  3.597038e+03,  2.360377e+03,  1.577395e+03,  1.047902e+03,  6.923450e+02,  4.555227e+02,  2.998633e+02,  1.961412e+02,  1.271162e+02,  8.057779e+01,  4.946943e+01,  2.961164e+01,  1.721618e+01,  9.689544e+00,  5.311678e+00,  2.822700e+00,  1.455723e+00
  2, 31.33, -2.025984e+00, -1.485144e+00,  1.884500e+00,  7.122275e+03,  3.495557e+03,  1.792413e+03,  9.630414e+02,  5.195808e+02,  2.851505e+02,  1.611223e+02,  9.490043e+01,  5.772528e+01,  3.600560e+01,  2.260825e+01,  1.409325e+01,  8.743961e+00,  5.358844e+00,  3.223781e+00,  1.908185e+00,  1.103782e+00,  6.231819e-01
  2, 40.59, -7.353298e-01, -1.016969e+00,  1.094571e+00,  4.333746e+03,  3.512036e+03,  2.652428e+03,  2.031833e+03,  1.541277e+03,  1.149646e+03,  8.402917e+02,  6.025972e+02,  4.221145e+02,  2.891131e+02,  1.922588e+02,  1.235410e+02,  7.741658e+01,  4.723582e+01,  2.800795e+01,  1.623133e+01,  9.151315e+00,  5.021770e+00
  2, 30.12, -6.289086e-01, -3.986543e+00,  1.650800e+00,  1.026667e+04,  7.972919e+03,  5.772099e+03,  4.229983e+03,  3.079212e+03,  2.221822e+03,  1.586901e+03,  1.124911e+03,  7.894968e+02,  5.512465e+02,  3.816007e+02,  2.604127e+02,  1.751128e+02,  1.144749e+02,  7.188623e+01,  4.329098e+01,  2.481126e+01,  1.351399e+01
  2, 47.33, -1.834078e+00, -3.212908e+00,  1.497509e+00,  3.818571e+03,  2.413445e+03,  1.457707e+03,  8.614308e+02,  4.867609e+02,  2.648558e+02,  1.394713e+02,  7.194898e+01,  3.623398e+01,  1.791419e+01,  8.618737e+00,  4.011778e+00,  1.840088e+00,  8.322812e-01,  3.701870e-01,  1.636860e-01,  7.155266e-02,  3.099990e-02
  2, 32.39, -3.118784e+00, -1.315538e+00,  1.529041e+00,  1.453481e+03,  9.823207e+02,  6.896168e+02,  4.945084e+02,  3.531430e+02,  2.504805e+02,  1.761525e+02,  1.230601e+02,  8.492925e+01,  5.789769e+01,  3.866439e+01,  2.514447e+01,  1.604474e+01,  1.001471e+01,  6.095062e+00,  3.632312e+00,  2.108285e+00,  1.191453e+00
  2, 32.44, -1.828153e+00, -1.269945e+00,  1.877030e+00,  8.061213e+03,  4.357840e+03,  2.408321e+03,  1.380625e+03,  7.850427e+02,  4.430640e+02,  2.501280e+02,  1.438496e+02,  8.456650e+01,  5.111748e+01,  3.142555e+01,  1.942042e+01,  1.207837e+01,  7.479790e+00,  4.570722e+00,  2.756501e+00,  1.627507e+00,  9.387467e-01
  2, 38.64,  1.243761e-01, -1.979239e+00,  1.523285e+00,  2.091803e+03,  2.095978e+03,  1.648004e+03,  1.311717e+03,  1.044229e+03,  8.294648e+02,  6.562544e+02,  5.172047e+02,  4.040727e+02,  3.124855e+02,  2.374188e+02,  1.761527e+02,  1.281359e+02,  9.133314e+01,  6.411115e+01,  4.487832e+01,  3.136826e+01,  2.176614e+01
  2, 48.57, -1.568578e+00, -3.975071e+00,  1.974153e+00,  3.347801e+03,  2.213931e+03,  1.427229e+03,  9.388985e+02,  6.144731e+02,  4.005868e+02,  2.610883e+02,  1.714466e+02,  1.126565e+02,  7.357523e+01,  4.687961e+01,  2.871060e+01,  1.696291e+01,  9.619327e+00,  5.213411e+00,  2.716257e+00,  1.352399e+00,  6.435667e-01
  2, 31.90, -3.943761e+00, -5.802793e-01,  7.781890e-01,  4.785472e+03,  3.906096e+03,  2.908798e+03,  2.193137e+03,  1.645878e+03,  1.226588e+03,  9.062522e+02,  6.645876e+02,  4.812295e+02,  3.438919e+02,  2.406293e+02,  1.639254e+02,  1.094062e+02,  7.130547e+01,  4.524349e+01,  2.804750e+01,  1.690217e+01,  9.897644e+00
  2, 35.48, -1.163941e+00, -1.540427e+00,  9.139249e-01,  9.282315e+03,  6.432040e+03,  4.189259e+03,  2.713598e+03,  1.719311e+03,  1.070738e+03,  6.577534e+02,  4.016395e+02,  2.427614e+02,  1.455755e+02,  8.584477e+01,  4.947542e+01,  2.817202e+01,  1.580349e+01,  8.699816e+00,  4.725202e+00,  2.515866e+00,  1.312406e+00
  2, 34.90, -2.883027e+00,  3.621998e-01,  1.756104e+00,  5.262576e+02,  1.032360e+02,  6.001275e+01,  4.672840e+01,  3.718713e+01,  2.981076e+01,  2.397350e+01,  1.932184e+01,  1.553220e+01,  1.243845e+01,  9.864376e+00,  7.715609e+00,  5.973156e+00,  4.563614e+00,  3.433134e+00,  2.546884e+00,  1.856333e+00,  1.328504e+00
  2, 31.78, -3.167849e+00, -4.558823e-01,  9.377955e-01,  3.476212e+03,  2.944335e+03,  2.231254e+03,  1.712776e+03,  1.310719e+03,  9.974801e+02,  7.535418e+02,  5.655095e+02,  4.194489e+02,  3.072410e+02,  2.205552e+02,  1.542897e+02,  1.057606e+02,  7.079197e+01,  4.612724e+01,  2.934789e+01,  1.814146e+01,  1.088972e+01
  2, 38.54, -6.458017e-01, -2.644080e+00,  9.881225e-01,  5.309345e+03,  4.689737e+03,  3.839487e+03,  3.090751e+03,  2.389414e+03,  1.765531e+03,  1.245651e+03,  8.418863e+02,  5.429466e+02,  3.348275e+02,  1.958536e+02,  1.080159e+02,  5.692240e+01,  2.867637e+01,  1.379609e+01,  6.410193e+00,  2.866132e+00,  1.237568e+00
  2, 43.68, -1.496116e+00, -3.512125e+00,  1.101693e+00,  6.226376e+03,  3.911169e+03,  2.237214e+03,  1.236459e+03,  6.495127e+02,  3.277858e+02,  1.600238e+02,  7.671800e+01,  3.600330e+01,  1.664639e+01,  7.513391e+00,  3.288872e+00,  1.423870e+00,  6.100036e-01,  2.576862e-01,  1.085201e-01,  4.532821e-02,  1.884998e-02
  2, 41.15, -1.945529e-01,  1.984323e-01,  8.433745e-01,  2.466356e+03,  2.212200e+03,  1.651675e+03,  1.232428e+03,  9.123925e+02,  6.747602e+02,  5.012034e+02,  3.756970e+02,  2.829366e+02,  2.136695e+02,  1.604073e+02,  1.189303e+02,  8.732961e+01,  6.320334e+01,  4.490136e+01,  3.133820e+01,  2.137158e+01,  1.421781e+01
  2, 32.41, -2.613340e+00, -2.133295e+00,  1.433910e+00,  3.024927e+03,  1.435593e+03,  7.776144e+02,  4.495827e+02,  2.626864e+02,  1.544740e+02,  9.112086e+01,  5.410396e+01,  3.207390e+01,  1.898124e+01,  1.109351e+01,  6.355706e+00,  3.605610e+00,  2.018266e+00,  1.109797e+00,  6.025285e-01,  3.208344e-01,  1.674446e-01
  2, 44.69, -5.439517e-01,  3.440142e-01,  1.521284e+00,  2.660303e+03,  2.259054e+03,  1.714766e+03,  1.318698e+03,  1.011604e+03,  7.722614e+02,  5.850155e+02,  4.384749e+02,  3.214191e+02,  2.286062e+02,  1.556009e+02,  1.005003e+02,  6.227137e+01,  3.728808e+01,  2.186818e+01,  1.287084e+01,  7.681790e+00,  4.677228e+00
  2, 49.60, -1.643432e+00, -3.499172e+00,  1.655219e+00,  3.165923e+03,  2.096340e+03,  1.387941e+03,  9.480082e+02,  6.378417e+02,  4.157149e+02,  2.608907e+02,  1.583906e+02,  9.263303e+01,  5.234578e+01,  2.832301e+01,  1.457442e+01,  7.235625e+00,  3.464176e+00,  1.595108e+00,  7.138840e-01,  3.089412e-01,  1.296203e-01
  2, 43.95, -1.166634e+00, -1.009320e+00,  1.402570e+00,  4.193954e+03,  3.033367e+03,  2.079444e+03,  1.439324e+03,  9.871816e+02,  6.728481e+02,  4.568596e+02,  3.104490e+02,  2.099958e+02,  1.413136e+02,  9.370921e+01,  6.080971e+01,  3.886767e+01,  2.436892e+01,  1.492745e+01,  8.965058e+00,  5.248232e+00,  2.992711e+00
  2, 37.55, -2.257967e+00, -3.240970e+00,  1.781031e+00,  4.073276e+03,  2.003283e+03,  1.032865e+03,  5.469177e+02,  2.831631e+02,  1.438483e+02,  7.185896e+01,  3.569109e+01,  1.752392e+01,  8.541477e+00,  4.091662e+00,  1.913505e+00,  8.889026e-01,  4.099805e-01,  1.870126e-01,  8.516301e-02,  3.846951e-02,  1.726760e-02
  2, 39.30, -1.515905e+00,  4.851774e-02,  1.959034e+00,  5.979522e+03,  3.820011e+03,  2.398894e+03,  1.542728e+03,  9.881569e+02,  6.289134e+02,  3.950315e+02,  2.433322e+02,  1.444423e+02,  8.209591e+01,  4.415236e+01,  2.245510e+01,  1.117779e+01,  5.640860e+00,  3.001394e+00,  1.736922e+00,  1.076320e+00,  6.941948e-01
  2, 37.60, -1.026422e+00, -1.991799e+00,  8.309078e-01,  9.216159e+03,  6.650639e+03,  4.372692e+03,  2.785170e+03,  1.698463e+03,  1.000049e+03,  5.727151e+02,  3.230987e+02,  1.793378e+02,  9.851137e+01,  5.315842e+01,  2.804078e+01,  1.466877e+01,  7.597609e+00,  3.880995e+00,  1.968239e+00,  9.840523e-01,  4.847394e-01
  2, 35.26, -3.266565e-01, -3.177326e+00,  1.628061e+00,  4.866770e+03,  4.171323e+03,  3.171687e+03,  2.441507e+03,  1.873298e+03,  1.429017e+03,  1.081718e+03,  8.129369e+02,  6.033100e+02,  4.418219e+02,  3.173326e+02,  2.233005e+02,  1.558606e+02,  1.080541e+02,  7.401445e+01,  4.974790e+01,  3.228351e+01,  2.003012e+01
  2, 33.96, -6.784137e-01, -2.483771e+00,  1.756112e+00,  7.309791e+03,  5.721905e+03,  4.162489e+03,  3.065511e+03,  2.243542e+03,  1.628185e+03,  1.169863e+03,  8.335536e+02,  5.859905e+02,  4.069276e+02,  2.778988e+02,  1.865856e+02,  1.244222e+02,  8.192060e+01,  5.265829e+01,  3.283689e+01,  1.961586e+01,  1.117150e+01
  2, 48.99,  3.139051e-01, -1.448965e+00,  1.845260e+00,  6.174806e+02,  7.469189e+02,  5.949013e+02,  4.790860e+02,  3.864737e+02,  3.116319e+02,  2.507996e+02,  2.015077e+02,  1.609601e+02,  1.277083e+02,  1.000345e+02,  7.701532e+01,  5.848544e+01,  4.366314e+01,  3.195569e+01,  2.295737e+01,  1.611679e+01,  1.104209e+01
  2, 48.93, -1.933032e+00,  1.446476e-01,  1.347561e+00,  1.055865e+03,  4.279286e+02,  2.367480e+02,  1.715051e+02,  1.322274e+02,  1.038667e+02,  8.219348e+01,  6.532265e+01,  5.181944e+01,  4.095437e+01,  3.203118e+01,  2.467458e+01,  1.878426e+01,  1.408337e+01,  1.036885e+01,  7.505761e+00,  5.318144e+00,  3.683920e+00
  2, 31.75, -1.096988e+00, -1.662941e+00,  1.925119e+00,  1.063424e+04,  7.369019e+03,  4.921149e+03,  3.339900e+03,  2.250306e+03,  1.503713e+03,  9.957944e+02,  6.558107e+02,  4.273401e+02,  2.760832e+02,  1.757327e+02,  1.097843e+02,  6.787339e+01,  4.124562e+01,  2.441561e+01,  1.406868e+01,  7.817860e+00,  4.180008e+00
  2, 45.80, -1.968177e+00, -2.297918e+00,  8.872737e-01,  3.355297e+03,  1.678320e+03,  8.650571e+02,  4.721617e+02,  2.608095e+02,  1.455570e+02,  8.183241e+01,  4.653570e+01,  2.652979e+01,  1.515703e+01,  8.578458e+00,  4.771500e+00,  2.635700e+00,  1.440401e+00,  7.749957e-01,  4.126393e-01,  2.158915e-01,  1.109053e-01
  2, 36.14, -1.409788e+00, -1.097152e+00,  1.050034e+00,  6.485446e+03,  4.193226e+03,  2.732179e+03,  1.856140e+03,  1.268216e+03,  8.660287e+02,  5.887530e+02,  3.989180e+02,  2.676176e+02,  1.776805e+02,  1.157085e+02,  7.344709e+01,  4.580843e+01,  2.798315e+01,  1.668658e+01,  9.756226e+00,  5.561871e+00,  3.090484e+00
  2, 33.10, -3.610577e+00, -1.299466e-01,  1.015607e+00,  1.885629e+03,  1.776125e+03,  1.385075e+03,  1.094012e+03,  8.637313e+02,  6.799997e+02,  5.329111e+02,  4.158646e+02,  3.216134e+02,  2.462322e+02,  1.853217e+02,  1.363876e+02,  9.855932e+01,  6.967713e+01,  4.803318e+01,  3.235200e+01,  2.118443e+01,  1.347302e+01
  2, 48.77,  1.695603e-02, -1.297409e+00,  7.633839e-01,  9.911824e+02,  1.066770e+03,  9.104390e+02,  8.055923e+02,  7.178520e+02,  6.331925e+02,  5.479499e+02,  4.633797e+02,  3.807077e+02,  3.029468e+02,  2.315038e+02,  1.685758e+02,  1.172828e+02,  7.763401e+01,  4.874049e+01,  2.915440e+01,  1.655783e+01,  8.947186e+00
  2, 31.77, -8.333716e-02, -6.149960e-01,  1.794156e+00,  5.406208e+03,  4.845392e+03,  3.739073e+03,  2.921850e+03,  2.279307e+03,  1.770674e+03,  1.367355e+03,  1.050060e+03,  7.979496e+02,  5.994016e+02,  4.417926e+02,  3.177117e+02,  2.239420e+02,  1.541079e+02,  1.031561e+02,  6.730321e+01,  4.260208e+01,  2.620269e+01
  2, 46.23, -1.983627e+00, -7.559387e-01,  1.654825e+00,  3.011526e+03,  1.494510e+03,  7.192608e+02,  3.726444e+02,  2.116722e+02,  1.343512e+02,  9.248371e+01,  6.669436e+01,  4.890740e+01,  3.601500e+01,  2.628639e+01,  1.886002e+01,  1.334363e+01,  9.264623e+00,  6.286964e+00,  4.176684e+00,  2.701734e+00,  1.699609e+00
  2, 38.55, -2.810597e+00, -1.470655e+00,  1.340914e+00,  2.030016e+03,  1.347300e+03,  9.069027e+02,  6.243308e+02,  4.278763e+02,  2.912895e+02,  1.967034e+02,  1.321162e+02,  8.775379e+01,  5.765506e+01,  3.714374e+01,  2.332189e+01,  1.439252e+01,  8.703288e+00,  5.139777e+00,  2.977956e+00,  1.683286e+00,  9.279176e-01
  2, 35.13, -1.151283e+00, -3.440764e+00,  1.064457e+00,  1.062085e+04,  7.736752e+03,  5.140475e+03,  3.271593e+03,  1.967268e+03,  1.124566e+03,  6.143846e+02,  3.247015e+02,  1.655932e+02,  8.199253e+01,  3.908698e+01,  1.783010e+01,  7.930327e+00,  3.442579e+00,  1.454357e+00,  6.051398e-01,  2.466400e-01,  9.884127e-02
  2, 46.13, -1.546286e-01, -1.305367e+00,  1.521598e+00,  1.543679e+03,  1.468347e+03,  1.145407e+03,  9.045443e+02,  7.137496e+02,  5.613336e+02,  4.391494e+02,  3.417719e+02,  2.632545e+02,  2.005117e+02,  1.502374e+02,  1.107516e+02,  8.131826e+01,  5.960467e+01,  4.341490e+01,  3.117809e+01,  2.171230e+01,  1.450013e+01
  2, 48.20, -7.324530e-01, -3.189131e+00,  7.452456e-01,  4.174661e+03,  3.569199e+03,  2.715577e+03,  1.975919e+03,  1.359999e+03,  8.862088e+02,  5.480226e+02,  3.242631e+02,  1.831797e+02,  9.933235e+01,  5.133132e+01,  2.515303e+01,  1.189704e+01,  5.441965e+00,  2.404100e+00,  1.038696e+00,  4.369305e-01,  1.795629e-01
  2, 47.15, -3.008325e+00, -1.082012e+00,  1.965124e+00,  5.418688e+02,  1.454478e+02,  6.842563e+01,  4.650136e+01,  3.450365e+01,  2.622011e+01,  2.006001e+01,  1.538461e+01,  1.174215e+01,  8.898891e+00,  6.643607e+00,  4.857728e+00,  3.492682e+00,  2.459643e+00,  1.690737e+00,  1.136545e+00,  7.433554e-01,  4.725606e-01
  2, 32.09, -1.113862e+00, -1.936670e+00,  1.824806e+00,  1.035601e+04,  7.155884e+03,  4.768364e+03,  3.229663e+03,  2.171686e+03,  1.448534e+03,  9.584591e+02,  6.327440e+02,  4.158494e+02,  2.727678e+02,  1.767297e+02,  1.117923e+02,  6.909783e+01,  4.134652e+01,  2.378103e+01,  1.319290e+01,  7.017174e+00,  3.579086e+00
  2, 39.97, -3.317519e-01, -3.866118e+00,  1.309487e+00,  3.158642e+03,  2.764971e+03,  2.113869e+03,  1.636209e+03,  1.265414e+03,  9.812343e+02,  7.686620e+02,  6.119063e+02,  4.905282e+02,  3.906810e+02,  3.031240e+02,  2.257009e+02,  1.610138e+02,  1.093843e+02,  7.043622e+01,  4.308537e+01,  2.489325e+01,  1.357435e+01
  2, 32.50, -3.357591e+00, -8.513366e-02,  1.150749e+00,  1.387377e+03,  1.336540e+03,  1.046554e+03,  8.303376e+02,  6.589578e+02,  5.218342e+02,  4.116483e+02,  3.235569e+02,  2.522218e+02,  1.947885e+02,  1.480173e+02,  1.101000e+02,  8.048259e+01,  5.760410e+01,  4.023803e+01,  2.747923e+01,  1.825640e+01,  1.178688e+01
  2, 40.20,  8.064307e-02, -1.652701e+00,  1.360457e+00,  1.903147e+03,  1.896227e+03,  1.487473e+03,  1.180810e+03,  9.369628e+02,  7.412523e+02,  5.834830e+02,  4.569527e+02,  3.543990e+02,  2.724802e+02,  2.075160e+02,  1.573496e+02,  1.202260e+02,  9.216528e+01,  6.992309e+01,  5.178330e+01,  3.683332e+01,  2.495040e+01
  2, 40.70, -2.760920e+00, -2.630993e+00,  1.890508e+00,  1.578910e+03,  6.149044e+02,  2.855833e+02,  1.487299e+02,  8.008116e+01,  4.409902e+01,  2.463526e+01,  1.397967e+01,  7.972328e+00,  4.562751e+00,  2.589060e+00,  1.444495e+00,  8.004832e-01,  4.388710e-01,  2.368668e-01,  1.264939e-01,  6.636698e-02,  3.418804e-02
  2, 43.82, -2.628784e+00, -2.829155e+00,  1.728493e+00,  1.838060e+03,  7.693372e+02,  3.541218e+02,  1.766213e+02,  8.982713e+01,  4.650092e+01,  2.441090e+01,  1.305725e+01,  7.044116e+00,  3.830164e+00,  2.072630e+00,  1.106421e+00,  5.890954e-01,  3.115314e-01,  1.627201e-01,  8.438792e-02,  4.312470e-02,  2.170034e-02
  2, 36.95, -7.372662e-01, -1.644700e+00,  8.799007e-01,  7.240384e+03,  6.081119e+03,  4.659322e+03,  3.471947e+03,  2.480506e+03,  1.699656e+03,  1.119646e+03,  7.143672e+02,  4.408244e+02,  2.644458e+02,  1.533327e+02,  8.564510e+01,  4.676931e+01,  2.498520e+01,  1.304093e+01,  6.707108e+00,  3.381750e+00,  1.672880e+00
  2, 35.75,  6.118645e-01,  1.562598e-01,  1.467899e+00,  1.317610e+03,  1.666016e+03,  1.329289e+03,  1.072036e+03,  8.661856e+02,  6.996966e+02,  5.642368e+02,  4.543404e+02,  3.638051e+02,  2.894247e+02,  2.273821e+02,  1.756278e+02,  1.338152e+02,  1.002100e+02,  7.350205e+01,  5.281610e+01,  3.697369e+01,  2.519290e+01
  2, 34.24, -3.112216e+00, -1.910831e+00,  1.911062e+00,  8.055021e+02,  2.920188e+02,  1.718320e+02,  1.144830e+02,  7.748221e+01,  5.257292e+01,  3.556643e+01,  2.400605e+01,  1.605488e+01,  1.063313e+01,  6.910952e+00,  4.380127e+00,  2.728817e+00,  1.665710e+00,  9.928163e-01,  5.803563e-01,  3.308524e-01,  1.838778e-01
  2, 30.37, -4.432760e-01,  2.494390e-01,  9.599908e-01,  8.628531e+03,  6.743023e+03,  4.661179e+03,  3.190174e+03,  2.156067e+03,  1.466274e+03,  1.017776e+03,  7.268580e+02,  5.296634e+02,  3.911163e+02,  2.887847e+02,  2.112034e+02,  1.532172e+02,  1.096137e+02,  7.697280e+01,  5.308764e+01,  3.575673e+01,  2.347853e+01
  2, 49.24, -3.237120e+00, -1.111574e+00,  1.493998e+00,  5.970334e+02,  4.604209e+02,  3.417952e+02,  2.581356e+02,  1.944566e+02,  1.456959e+02,  1.083589e+02,  8.006622e+01,  5.846654e+01,  4.216378e+01,  2.979531e+01,  2.051399e+01,  1.384293e+01,  9.124788e+00,  5.857033e+00,  3.673163e+00,  2.239303e+00,  1.326464e+00
  2, 44.70, -2.712172e+00, -3.509427e+00,  1.331107e+00,  1.097221e+03,  3.029737e+02,  1.043838e+02,  4.326984e+01,  1.906726e+01,  8.808165e+00,  4.213443e+00,  2.089395e+00,  1.058078e+00,  5.454816e-01,  2.819450e-01,  1.445857e-01,  7.434786e-02,  3.815702e-02,  1.940347e-02,  9.838353e-03,  4.929997e-03,  2.447025e-03
  2, 40.54, -2.824200e+00, -2.063028e+00,  1.473430e+00,  1.657651e+03,  8.882668e+02,  5.224298e+02,  3.215037e+02,  1.984471e+02,  1.225268e+02,  7.551181e+01,  4.661715e+01,  2.862503e+01,  1.748628e+01,  1.052105e+01,  6.192067e+00,  3.599443e+00,  2.059781e+00,  1.155694e+00,  6.389528e-01,  3.458965e-01,  1.832448e-01
  2, 48.00, -1.101122e+00, -2.852087e+00,  1.792085e+00,  3.097263e+03,  2.326983e+03,  1.648166e+03,  1.182821e+03,  8.430347e+02,  5.959707e+02,  4.183047e+02,  2.935487e+02,  2.058727e+02,  1.443395e+02,  9.977827e+01,  6.696021e+01,  4.350888e+01,  2.712352e+01,  1.612541e+01,  9.175188e+00,  4.968105e+00,  2.559386e+00
  2, 42.88,  6.641523e-01, -1.749373e+00,  1.588802e+00,  5.521668e+02,  8.277385e+02,  6.630984e+02,  5.362235e+02,  4.345868e+02,  3.522751e+02,  2.851971e+02,  2.306735e+02,  1.856531e+02,  1.485658e+02,  1.175302e+02,  9.154071e+01,  7.044753e+01,  5.340466e+01,  3.977735e+01,  2.914278e+01,  2.090124e+01,  1.463342e+01
  2, 31.56, -2.688017e+00, -3.601801e+00,  1.626090e+00,  2.487389e+03,  7.514599e+02,  2.621643e+02,  1.043965e+02,  4.314555e+01,  1.845795e+01,  8.125841e+00,  3.708006e+00,  1.731570e+00,  8.267717e-01,  3.976121e-01,  1.905666e-01,  9.215465e-02,  4.475999e-02,  2.165035e-02,  1.050877e-02,  5.069743e-03,  2.445288e-03
  2, 37.05, -1.612551e+00,  6.352494e-02,  1.286398e+00,  3.892552e+03,  1.702805e+03,  8.260164e+02,  5.200503e+02,  3.736843e+02,  2.832286e+02,  2.188339e+02,  1.706029e+02,  1.329942e+02,  1.033532e+02,  7.944693e+01,  6.007654e+01,  4.483607e+01,  3.289588e+01,  2.364781e+01,  1.667589e+01,  1.147879e+01,  7.702291e+00
  2, 31.66, -1.632826e+00, -1.023383e+00,  1.468903e+00,  9.178185e+03,  4.984781e+03,  2.706733e+03,  1.573042e+03,  9.595004e+02,  6.130746e+02,  4.044359e+02,  2.725035e+02,  1.845388e+02,  1.248169e+02,  8.330068e+01,  5.440994e+01,  3.498813e+01,  2.205602e+01,  1.357637e+01,  8.188500e+00,  4.812006e+00,  2.753444e+00
